Prov_Name,Topic,Characteristic,Total
Yukon Territory,Mobility Status - Place of Residence 1 Year Ago,"   Lived within the same province/territory 1 year ago, but changed address",3950
Yukon Territory,Mobility Status - Place of Residence 1 Year Ago,   Lived in a different province/territory or country 1 year ago,1255
Yukon Territory,Mobility Status - Place of Residence 5 Years Ago,Total population 5 years and over,26795
Yukon Territory,Mobility Status - Place of Residence 5 Years Ago,   Lived at the same address 5 years ago,13760
Yukon Territory,Mobility Status - Place of Residence 5 Years Ago,"   Lived within the same province/territory 5 years ago, but changed address",8865
Yukon Territory,Mobility Status - Place of Residence 5 Years Ago,   Lived in a different province/territory or country 5 years ago,4170
Yukon Territory,Immigration Characteristics,Total - All persons,28525
Yukon Territory,Immigration Characteristics,   Canadian-born population,25445
Yukon Territory,Immigration Characteristics,   Foreign-born population,3025
Yukon Territory,Immigration Characteristics,      Immigrated before 1991,2245
Yukon Territory,Immigration Characteristics,      Immigrated between 1991 and 2001,785
Yukon Territory,Immigration Characteristics,   Non-permanent residents,55
Yukon Territory,Aboriginal Population,Total - All persons,28520
Yukon Territory,Aboriginal Population,   Aboriginal identity population,6540
Yukon Territory,Aboriginal Population,   Non-Aboriginal population,21975
Yukon Territory,Visible Minority Status,Total population by visible minority groups,28520
Yukon Territory,Visible Minority Status,   Visible minority population,1025
Yukon Territory,Visible Minority Status,      Chinese,225
Yukon Territory,Visible Minority Status,      South Asian,205
Yukon Territory,Visible Minority Status,      Black,120
Yukon Territory,Visible Minority Status,      Filipino,235
Yukon Territory,Visible Minority Status,      Latin American,45
Yukon Territory,Visible Minority Status,      Southeast Asian,105
Yukon Territory,Visible Minority Status,      Arab,10
Yukon Territory,Visible Minority Status,      West Asian,10
Yukon Territory,Visible Minority Status,      Korean,10
Yukon Territory,Visible Minority Status,      Japanese,35
Yukon Territory,Visible Minority Status,"      Visible minority, n.i.e",10
Yukon Territory,Visible Minority Status,      Multiple visible minorities,20
Yukon Territory,Visible Minority Status,   All others,27500
Yukon Territory,Religion,Total - Religion,28525
Yukon Territory,Religion,   Catholic,6015
Yukon Territory,Religion,   Protestant,9485
Yukon Territory,Religion,   Christian Orthodox,150
Yukon Territory,Religion,"   Christian, n.i.e.",1005
Yukon Territory,Religion,   Muslim,55
Yukon Territory,Religion,   Jewish,35
Yukon Territory,Religion,   Buddhist,130
Yukon Territory,Religion,   Hindu,10
Yukon Territory,Religion,   Sikh,100
Yukon Territory,Religion,   Eastern religions,190
Yukon Territory,Religion,   Other religions,330
Yukon Territory,Religion,   No religious affiliation,11010
Yukon Territory,School Attendance,Total population 15 years and over attending school full time,2620
Yukon Territory,School Attendance,   Age group 15-19 attending full time,1560
Yukon Territory,School Attendance,   Age group 20-24 attending full time,465
Yukon Territory,School Attendance,Total population 15 years and over attending school part time,1635
Yukon Territory,School Attendance,   Age group 15-19 attending part time,115
Yukon Territory,School Attendance,   Age group 20-24 attending part time,150
Yukon Territory,Highest Level of Schooling,Total population aged 20-34,5500
Yukon Territory,Highest Level of Schooling,   % of the population aged 20-34 with less than a high school graduation certificate,15.2
Yukon Territory,Highest Level of Schooling,   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary,34.5
Yukon Territory,Highest Level of Schooling,   % of the population aged 20-34 with a trades certificate or diploma,13.2
Yukon Territory,Highest Level of Schooling,   % of the population aged 20-34 with a college certificate or diploma,18.8
Yukon Territory,Highest Level of Schooling,"   % of the population aged 20-34 with a university certificate, diploma or degree",18.3
Yukon Territory,Highest Level of Schooling,Total population aged 35-44,5600
Yukon Territory,Highest Level of Schooling,   % of the population aged 35-44 with less than a high school graduation certificate,15.4
Yukon Territory,Highest Level of Schooling,   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary,20.4
Yukon Territory,Highest Level of Schooling,   % of the population aged 35-44 with a trades certificate or diploma,19.5
Yukon Territory,Highest Level of Schooling,   % of the population aged 35-44 with a college certificate or diploma,22.1
Yukon Territory,Highest Level of Schooling,"   % of the population aged 35-44 with a university certificate, diploma or degree",22.8
Yukon Territory,Highest Level of Schooling,Total population aged 45-64,7455
Yukon Territory,Highest Level of Schooling,   % of the population aged 45-64 with less than a high school graduation certificate,18.3
Yukon Territory,Highest Level of Schooling,   % of the population aged 45-64 with a high school graduation certificate and/or some postsecondary,19.7
Yukon Territory,Highest Level of Schooling,   % of the population aged 45-64 with a trades certificate or diploma,18.2
Yukon Territory,Highest Level of Schooling,   % of the population aged 45-64 with a college certificate or diploma,19.8
Yukon Territory,Highest Level of Schooling,"   % of the population aged 45-64 with a university certificate, diploma or degree",24
Yukon Territory,Earnings in 2000, All persons with earnings (counts),18780
Yukon Territory,Earnings in 2000, Average earnings (all persons with earnings ($)),31526
Yukon Territory,Earnings in 2000," Worked full year, full time (counts)",8625
Yukon Territory,Earnings in 2000," Average earnings (worked full year, full time ($))",44605
Yukon Territory,Income in 2000,Persons 15 years of age and over with income,21680
Yukon Territory,Income in 2000,Median total income of persons 15 years of age and over ($),26488
Yukon Territory,Income in 2000,Composition of total income (100%),100
Yukon Territory,Income in 2000,   Earnings - % of income,85.6
Yukon Territory,Income in 2000,   Government transfers - % of income,8.6
Yukon Territory,Income in 2000,   Other money - % of income,5.8
Yukon Territory,Language Used Most Often at Work,Total - Population 15 years and over who worked since 2000,19330
Yukon Territory,Language Used Most Often at Work,   English,18980
Yukon Territory,Language Used Most Often at Work,   French,115
Yukon Territory,Language Used Most Often at Work,   Non-official language,95
Yukon Territory,Language Used Most Often at Work,   English and French,60
Yukon Territory,Language Used Most Often at Work,   English and non-official language,80
Yukon Territory,Language Used Most Often at Work,   French and non-official language,0
Yukon Territory,Language Used Most Often at Work,"   English, French and non-official language",0
Yukon Territory,Place of Work Status,Employed labour force 15 years and over,15860
Yukon Territory,Place of Work Status,   Worked at home,1070
Yukon Territory,Place of Work Status,   Worked outside Canada,30
Yukon Territory,Place of Work Status,   No fixed workplace address,1605
Yukon Territory,Place of Work Status,   Worked at usual place,13155
Yukon Territory,Mode of Transportation to Work,Total -All modes,14760
Yukon Territory,Mode of Transportation to Work,"   Car, truck, van, as driver",10500
Yukon Territory,Mode of Transportation to Work,"   Car, truck, van, as passenger",1080
Yukon Territory,Mode of Transportation to Work,   Public transit,440
Yukon Territory,Mode of Transportation to Work,   Walked or bicycled,2485
Yukon Territory,Mode of Transportation to Work,   Other method,255
Yukon Territory,Unpaid Work, Persons reporting hours of unpaid work,20545
Yukon Territory,Unpaid Work, Persons reporting hours of unpaid housework,20300
Yukon Territory,Unpaid Work," Persons reporting hours looking after children, without pay",8980
Yukon Territory,Unpaid Work, Persons reporting hours of unpaid care or assistance to seniors,3050
Yukon Territory,Labour Force Indicators, Participation rate,79.8
Yukon Territory,Labour Force Indicators, Employment rate,70.6
Yukon Territory,Labour Force Indicators, Unemployment rate,11.6
Yukon Territory,Industry,Total - Experienced labour force,17665
Yukon Territory,Industry,   Agriculture and other resource-based industries,865
Yukon Territory,Industry,   Manufacturing and construction industries,1780
Yukon Territory,Industry,   Wholesale and retail trade,2275
Yukon Territory,Industry,   Finance and real estate,565
Yukon Territory,Industry,   Health and education,2765
Yukon Territory,Industry,   Business services,2800
Yukon Territory,Industry,   Other services,6610
Yukon Territory,Occupation,Total - Experienced labour force,17670
Yukon Territory,Occupation,   Management occupations,2255
Yukon Territory,Occupation,"   Business, finance and administration occupations",3135
Yukon Territory,Occupation,   Natural and applied sciences and related occupations,1120
Yukon Territory,Occupation,   Health occupations,705
Yukon Territory,Occupation,"   Social science, education, government service and religion",2145
Yukon Territory,Occupation,"   Art, culture, recreation and sport",640
Yukon Territory,Occupation,   Sales and service occupations,4045
Yukon Territory,Occupation,"   Trades, transport and equipment operators and related occupations",2835
Yukon Territory,Occupation,   Occupations unique to primary industry,530
Yukon Territory,Occupation,"   Occupations unique to processing, manufacturing and utilities",260
Yukon Territory,Selected Family Characteristics,Total number of families,7810
Yukon Territory,Selected Family Characteristics,   Number of married-couple families,4465
Yukon Territory,Selected Family Characteristics,   Average number of persons in married-couple families,3.1
Yukon Territory,Selected Family Characteristics,   Number of common-law couple families,1795
Yukon Territory,Selected Family Characteristics,   Average number of persons in common-law-couple families,2.9
Yukon Territory,Selected Family Characteristics,   Number of lone-parent families,1550
Yukon Territory,Selected Family Characteristics,   Average number of persons in lone-parent families,2.6
Yukon Territory,Selected Family Characteristics,   Number of female lone-parent families,1225
Yukon Territory,Selected Family Characteristics,   Average number of persons in female lone-parent families,2.7
Yukon Territory,Selected Family Characteristics,   Number of male lone-parent families,325
Yukon Territory,Selected Family Characteristics,   Average number of persons in male lone-parent families,2.4
Yukon Territory,Selected Family Characteristics,"Median family income, 2000 ($) - All census families",63490
Yukon Territory,Selected Family Characteristics,"   Median family income, 2000 ($) - Couple families",71553
Yukon Territory,Selected Family Characteristics,"   Median family income, 2000 ($) - Lone-parent families",35343
Yukon Territory,Selected Household Characteristics,Total - All private households,11360
Yukon Territory,Selected Household Characteristics,   Households containing a couple (married or common-law) with children,3295
Yukon Territory,Selected Household Characteristics,   Households containing a couple (married or common-law) without children,2785
Yukon Territory,Selected Household Characteristics,   One-person households,3265
Yukon Territory,Selected Household Characteristics,   Other household types,2015
Yukon Territory,Selected Household Characteristics,"Median household income, 2000 ($) - All households",51930
Yukon Territory,Selected Household Characteristics,"   Median household income, 2000 ($) - One-person households",26229
Yukon Territory,Selected Household Characteristics,"   Median household income, 2000 ($) - Two-or-more-persons households",64968
Yukon Territory,Selected Household Characteristics,Number of rented dwellings,3535
Yukon Territory,Selected Household Characteristics,   Average gross monthly payments for rented dwellings ($),672
Yukon Territory,Selected Household Characteristics,Number of owner-occupied dwellings,7095
Yukon Territory,Selected Household Characteristics,   Average monthly payments for owner-occupied dwellings ($),851
Yukon Territory,Selected Occupied Private Dwelling Characteristics,Total number of dwellings,11360
Yukon Territory,Selected Occupied Private Dwelling Characteristics,   Number of owned dwellings,7150
Yukon Territory,Selected Occupied Private Dwelling Characteristics,   Number of rented dwellings,3545
Yukon Territory,Selected Occupied Private Dwelling Characteristics,   Number of dwellings constructed before 1991,8695
Yukon Territory,Selected Occupied Private Dwelling Characteristics,   Number of dwellings constructed between 1991 and 2001,2665
Yukon Territory,Selected Occupied Private Dwelling Characteristics,   Average value of dwelling ($),140447
Yukon Territory,Health Status,"Self-rated health, 2005",56.6
Yukon Territory,Health Status,   Low 95% confidence interval,52.2
Yukon Territory,Health Status,   High 95% confidence interval,61
Yukon Territory,Health Status,"Adult obesity, 2005",17.8
Yukon Territory,Health Status,   Low 95% confidence interval,14.2
Yukon Territory,Health Status,   High 95% confidence interval,21.5
Yukon Territory,Health Status,"Self-rated mental health, 2005",73.7
Yukon Territory,Health Status,   Low 95% confidence interval,70.5
Yukon Territory,Health Status,   High 95% confidence interval,76.9
Yukon Territory,Determinants of health,"Current smoker, 2005",30.4
Yukon Territory,Determinants of health,   Low 95% confidence interval,25.9
Yukon Territory,Determinants of health,   High 95% confidence interval,34.8
Yukon Territory,Determinants of health,"Physical activity, 2005",57.6
Yukon Territory,Determinants of health,   Low 95% confidence interval,53.6
Yukon Territory,Determinants of health,   High 95% confidence interval,61.6
Yukon Territory,Determinants of health,"Life stress, 2005",22.8
Yukon Territory,Determinants of health,   Low 95% confidence interval,19.1
Yukon Territory,Determinants of health,   High 95% confidence interval,26.5
Yukon Territory,Determinants of health,"Sense of community belonging, 2005",69.3
Yukon Territory,Determinants of health,   Low 95% confidence interval,65.4
Yukon Territory,Determinants of health,   High 95% confidence interval,73.2
Yukon Territory,Health system,"Mammography, 2005",
Yukon Territory,Health system,   Low 95% confidence interval,
Yukon Territory,Health system,   High 95% confidence interval,
Yukon Territory,Health system,"Influenza immunization, 2005",30.3
Yukon Territory,Health system,   Low 95% confidence interval,26.8
Yukon Territory,Health system,   High 95% confidence interval,33.9
Yukon Territory,Health system,"Has a regular medical doctor, 2005",73.6
Yukon Territory,Health system,   Low 95% confidence interval,68.5
Yukon Territory,Health system,   High 95% confidence interval,78.6
Northwest Territories,Population and Dwelling Counts,Population in 2001,37360
Northwest Territories,Population and Dwelling Counts, Population in 1996,39672
Northwest Territories,Population and Dwelling Counts, 1996 to 2001 population change (%),-5.8
Northwest Territories,Population and Dwelling Counts, Total private dwellings,14669
Northwest Territories,Population and Dwelling Counts, Population density per square kilometre,0
Northwest Territories,Population and Dwelling Counts, Land area (square km),1141108.37
Northwest Territories,Age Characteristics of the Population,Total - All persons,37360
Northwest Territories,Age Characteristics of the Population,   Age 0-4,3005
Northwest Territories,Age Characteristics of the Population,   Age 5-14,7105
Northwest Territories,Age Characteristics of the Population,   Age 15-19,2950
Northwest Territories,Age Characteristics of the Population,   Age 20-24,2695
Northwest Territories,Age Characteristics of the Population,   Age 25-44,12855
Northwest Territories,Age Characteristics of the Population,   Age 45-54,4935
Northwest Territories,Age Characteristics of the Population,   Age 55-64,2175
Northwest Territories,Age Characteristics of the Population,   Age 65-74,1055
Northwest Territories,Age Characteristics of the Population,   Age 75-84,445
Northwest Territories,Age Characteristics of the Population,   Age 85 and over,140
Northwest Territories,Age Characteristics of the Population, Median age of the population,30.1
Northwest Territories,Age Characteristics of the Population, % of the population ages 15 and over,72.9
Northwest Territories,Common-law Status,Total - Population 15 years and over,27255
Northwest Territories,Common-law Status,   Not in a common-law relationship,22255
Northwest Territories,Common-law Status,   In a common-law relationship,5000
Northwest Territories,Legal Marital Status,Total - Population 15 years and over,27250
Northwest Territories,Legal Marital Status,   Single,13185
Northwest Territories,Legal Marital Status,   Married,10530
Northwest Territories,Legal Marital Status,   Separated,955
Northwest Territories,Legal Marital Status,   Divorced,1700
Northwest Territories,Legal Marital Status,   Widowed,880
Northwest Territories,Language(s) First Learned and Still Understood,Total - All persons,37105
Northwest Territories,Language(s) First Learned and Still Understood,   English only,28650
Northwest Territories,Language(s) First Learned and Still Understood,   French only,950
Northwest Territories,Language(s) First Learned and Still Understood,   Both English and French,85
Northwest Territories,Language(s) First Learned and Still Understood,   Other languages,7415
Northwest Territories,Mobility Status - Place of Residence 1 Year Ago,Total population 1 year and over,36505
Northwest Territories,Mobility Status - Place of Residence 1 Year Ago,   Lived at the same address 1 year ago,28270
Northwest Territories,Mobility Status - Place of Residence 1 Year Ago,"   Lived within the same province/territory 1 year ago, but changed address",5865
Northwest Territories,Mobility Status - Place of Residence 1 Year Ago,   Lived in a different province/territory or country 1 year ago,2365
Northwest Territories,Mobility Status - Place of Residence 5 Years Ago,Total population 5 years and over,34080
Northwest Territories,Mobility Status - Place of Residence 5 Years Ago,   Lived at the same address 5 years ago,15625
Northwest Territories,Mobility Status - Place of Residence 5 Years Ago,"   Lived within the same province/territory 5 years ago, but changed address",12200
Northwest Territories,Mobility Status - Place of Residence 5 Years Ago,   Lived in a different province/territory or country 5 years ago,6255
Northwest Territories,Immigration Characteristics,Total - All persons,37100
Northwest Territories,Immigration Characteristics,   Canadian-born population,34600
Northwest Territories,Immigration Characteristics,   Foreign-born population,2385
Northwest Territories,Immigration Characteristics,      Immigrated before 1991,1610
Northwest Territories,Immigration Characteristics,      Immigrated between 1991 and 2001,775
Northwest Territories,Immigration Characteristics,   Non-permanent residents,120
Northwest Territories,Aboriginal Population,Total - All persons,37105
Northwest Territories,Aboriginal Population,   Aboriginal identity population,18730
Northwest Territories,Aboriginal Population,   Non-Aboriginal population,18375
Northwest Territories,Visible Minority Status,Total population by visible minority groups,37100
Northwest Territories,Visible Minority Status,   Visible minority population,1545
Northwest Territories,Visible Minority Status,      Chinese,255
Northwest Territories,Visible Minority Status,      South Asian,190
Northwest Territories,Visible Minority Status,      Black,175
Northwest Territories,Visible Minority Status,      Filipino,470
Northwest Territories,Visible Minority Status,      Latin American,60
Northwest Territories,Visible Minority Status,      Southeast Asian,190
Northwest Territories,Visible Minority Status,      Arab,80
Northwest Territories,Visible Minority Status,      West Asian,15
Northwest Territories,Visible Minority Status,      Korean,20
Northwest Territories,Visible Minority Status,      Japanese,40
Northwest Territories,Visible Minority Status,"      Visible minority, n.i.e",20
Northwest Territories,Visible Minority Status,      Multiple visible minorities,35
Northwest Territories,Visible Minority Status,   All others,35555
Northwest Territories,Religion,Total - Religion,37105
Northwest Territories,Religion,   Catholic,16990
Northwest Territories,Religion,   Protestant,11610
Northwest Territories,Religion,   Christian Orthodox,130
Northwest Territories,Religion,"   Christian, n.i.e.",915
Northwest Territories,Religion,   Muslim,175
Northwest Territories,Religion,   Jewish,30
Northwest Territories,Religion,   Buddhist,155
Northwest Territories,Religion,   Hindu,70
Northwest Territories,Religion,   Sikh,45
Northwest Territories,Religion,   Eastern religions,90
Northwest Territories,Religion,   Other religions,280
Northwest Territories,Religion,   No religious affiliation,6600
Northwest Territories,School Attendance,Total population 15 years and over attending school full time,3470
Northwest Territories,School Attendance,   Age group 15-19 attending full time,1945
Northwest Territories,School Attendance,   Age group 20-24 attending full time,725
Northwest Territories,School Attendance,Total population 15 years and over attending school part time,1330
Northwest Territories,School Attendance,   Age group 15-19 attending part time,110
Northwest Territories,School Attendance,   Age group 20-24 attending part time,170
Northwest Territories,Highest Level of Schooling,Total population aged 20-34,8640
Northwest Territories,Highest Level of Schooling,   % of the population aged 20-34 with less than a high school graduation certificate,27
Northwest Territories,Highest Level of Schooling,   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary,29.1
Northwest Territories,Highest Level of Schooling,   % of the population aged 20-34 with a trades certificate or diploma,12.7
Northwest Territories,Highest Level of Schooling,   % of the population aged 20-34 with a college certificate or diploma,16.3
Northwest Territories,Highest Level of Schooling,"   % of the population aged 20-34 with a university certificate, diploma or degree",14.9
Northwest Territories,Highest Level of Schooling,Total population aged 35-44,6750
Northwest Territories,Highest Level of Schooling,   % of the population aged 35-44 with less than a high school graduation certificate,23.9
Northwest Territories,Highest Level of Schooling,   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary,19.4
Northwest Territories,Highest Level of Schooling,   % of the population aged 35-44 with a trades certificate or diploma,18.3
Northwest Territories,Highest Level of Schooling,   % of the population aged 35-44 with a college certificate or diploma,19.7
Northwest Territories,Highest Level of Schooling,"   % of the population aged 35-44 with a university certificate, diploma or degree",18.7
Northwest Territories,Highest Level of Schooling,Total population aged 45-64,7040
Northwest Territories,Highest Level of Schooling,   % of the population aged 45-64 with less than a high school graduation certificate,27.9
Northwest Territories,Highest Level of Schooling,   % of the population aged 45-64 with a high school graduation certificate and/or some postsecondary,17.3
Northwest Territories,Highest Level of Schooling,   % of the population aged 45-64 with a trades certificate or diploma,18
Northwest Territories,Highest Level of Schooling,   % of the population aged 45-64 with a college certificate or diploma,16.1
Northwest Territories,Highest Level of Schooling,"   % of the population aged 45-64 with a university certificate, diploma or degree",20.7
Northwest Territories,Earnings in 2000, All persons with earnings (counts),21950
Northwest Territories,Earnings in 2000, Average earnings (all persons with earnings ($)),36645
Northwest Territories,Earnings in 2000," Worked full year, full time (counts)",11545
Northwest Territories,Earnings in 2000," Average earnings (worked full year, full time ($))",51869
Northwest Territories,Income in 2000,Persons 15 years of age and over with income,25770
Northwest Territories,Income in 2000,Median total income of persons 15 years of age and over ($),29030
Northwest Territories,Income in 2000,Composition of total income (100%),100
Northwest Territories,Income in 2000,   Earnings - % of income,89.2
Northwest Territories,Income in 2000,   Government transfers - % of income,7.3
Northwest Territories,Income in 2000,   Other money - % of income,3.6
Northwest Territories,Language Used Most Often at Work,Total - Population 15 years and over who worked since 2000,22460
Northwest Territories,Language Used Most Often at Work,   English,21695
Northwest Territories,Language Used Most Often at Work,   French,125
Northwest Territories,Language Used Most Often at Work,   Non-official language,480
Northwest Territories,Language Used Most Often at Work,   English and French,30
Northwest Territories,Language Used Most Often at Work,   English and non-official language,135
Northwest Territories,Language Used Most Often at Work,   French and non-official language,0
Northwest Territories,Language Used Most Often at Work,"   English, French and non-official language",0
Northwest Territories,Place of Work Status,Employed labour force 15 years and over,18810
Northwest Territories,Place of Work Status,   Worked at home,795
Northwest Territories,Place of Work Status,   Worked outside Canada,15
Northwest Territories,Place of Work Status,   No fixed workplace address,1440
Northwest Territories,Place of Work Status,   Worked at usual place,16565
Northwest Territories,Mode of Transportation to Work,Total -All modes,18005
Northwest Territories,Mode of Transportation to Work,"   Car, truck, van, as driver",9285
Northwest Territories,Mode of Transportation to Work,"   Car, truck, van, as passenger",1865
Northwest Territories,Mode of Transportation to Work,   Public transit,160
Northwest Territories,Mode of Transportation to Work,   Walked or bicycled,5405
Northwest Territories,Mode of Transportation to Work,   Other method,1290
Northwest Territories,Unpaid Work, Persons reporting hours of unpaid work,24640
Northwest Territories,Unpaid Work, Persons reporting hours of unpaid housework,24155
Northwest Territories,Unpaid Work," Persons reporting hours looking after children, without pay",12980
Northwest Territories,Unpaid Work, Persons reporting hours of unpaid care or assistance to seniors,4580
Northwest Territories,Labour Force Indicators, Participation rate,77.2
Northwest Territories,Labour Force Indicators, Employment rate,69.8
Northwest Territories,Labour Force Indicators, Unemployment rate,9.5
Northwest Territories,Industry,Total - Experienced labour force,20425
Northwest Territories,Industry,   Agriculture and other resource-based industries,2030
Northwest Territories,Industry,   Manufacturing and construction industries,1790
Northwest Territories,Industry,   Wholesale and retail trade,2200
Northwest Territories,Industry,   Finance and real estate,660
Northwest Territories,Industry,   Health and education,3565
Northwest Territories,Industry,   Business services,3580
Northwest Territories,Industry,   Other services,6605
Northwest Territories,Occupation,Total - Experienced labour force,20425
Northwest Territories,Occupation,   Management occupations,2675
Northwest Territories,Occupation,"   Business, finance and administration occupations",3540
Northwest Territories,Occupation,   Natural and applied sciences and related occupations,1470
Northwest Territories,Occupation,   Health occupations,800
Northwest Territories,Occupation,"   Social science, education, government service and religion",2360
Northwest Territories,Occupation,"   Art, culture, recreation and sport",515
Northwest Territories,Occupation,   Sales and service occupations,4575
Northwest Territories,Occupation,"   Trades, transport and equipment operators and related occupations",3380
Northwest Territories,Occupation,   Occupations unique to primary industry,910
Northwest Territories,Occupation,"   Occupations unique to processing, manufacturing and utilities",215
Northwest Territories,Selected Family Characteristics,Total number of families,9700
Northwest Territories,Selected Family Characteristics,   Number of married-couple families,5115
Northwest Territories,Selected Family Characteristics,   Average number of persons in married-couple families,3.5
Northwest Territories,Selected Family Characteristics,   Number of common-law couple families,2555
Northwest Territories,Selected Family Characteristics,   Average number of persons in common-law-couple families,3.2
Northwest Territories,Selected Family Characteristics,   Number of lone-parent families,2035
Northwest Territories,Selected Family Characteristics,   Average number of persons in lone-parent families,2.7
Northwest Territories,Selected Family Characteristics,   Number of female lone-parent families,1535
Northwest Territories,Selected Family Characteristics,   Average number of persons in female lone-parent families,2.8
Northwest Territories,Selected Family Characteristics,   Number of male lone-parent families,505
Northwest Territories,Selected Family Characteristics,   Average number of persons in male lone-parent families,2.6
Northwest Territories,Selected Family Characteristics,"Median family income, 2000 ($) - All census families",69046
Northwest Territories,Selected Family Characteristics,"   Median family income, 2000 ($) - Couple families",81553
Northwest Territories,Selected Family Characteristics,"   Median family income, 2000 ($) - Lone-parent families",29696
Northwest Territories,Selected Household Characteristics,Total - All private households,12560
Northwest Territories,Selected Household Characteristics,   Households containing a couple (married or common-law) with children,4680
Northwest Territories,Selected Household Characteristics,   Households containing a couple (married or common-law) without children,2515
Northwest Territories,Selected Household Characteristics,   One-person households,2785
Northwest Territories,Selected Household Characteristics,   Other household types,2590
Northwest Territories,Selected Household Characteristics,"Median household income, 2000 ($) - All households",63721
Northwest Territories,Selected Household Characteristics,"   Median household income, 2000 ($) - One-person households",32341
Northwest Territories,Selected Household Characteristics,"   Median household income, 2000 ($) - Two-or-more-persons households",75021
Northwest Territories,Selected Household Characteristics,Number of rented dwellings,5720
Northwest Territories,Selected Household Characteristics,   Average gross monthly payments for rented dwellings ($),732
Northwest Territories,Selected Household Characteristics,Number of owner-occupied dwellings,6620
Northwest Territories,Selected Household Characteristics,   Average monthly payments for owner-occupied dwellings ($),1065
Northwest Territories,Selected Occupied Private Dwelling Characteristics,Total number of dwellings,12560
Northwest Territories,Selected Occupied Private Dwelling Characteristics,   Number of owned dwellings,6675
Northwest Territories,Selected Occupied Private Dwelling Characteristics,   Number of rented dwellings,5720
Northwest Territories,Selected Occupied Private Dwelling Characteristics,   Number of dwellings constructed before 1991,9810
Northwest Territories,Selected Occupied Private Dwelling Characteristics,   Number of dwellings constructed between 1991 and 2001,2750
Northwest Territories,Selected Occupied Private Dwelling Characteristics,   Average value of dwelling ($),139384
Northwest Territories,Health Status,"Self-rated health, 2005",63.1
Northwest Territories,Health Status,   Low 95% confidence interval,58.9
Northwest Territories,Health Status,   High 95% confidence interval,67.3
Northwest Territories,Health Status,"Adult obesity, 2005",24.5
Northwest Territories,Health Status,   Low 95% confidence interval,20.5
Northwest Territories,Health Status,   High 95% confidence interval,28.6
Northwest Territories,Health Status,"Self-rated mental health, 2005",72.4
Northwest Territories,Health Status,   Low 95% confidence interval,69.1
Northwest Territories,Health Status,   High 95% confidence interval,75.8
Northwest Territories,Determinants of health,"Current smoker, 2005",36
Northwest Territories,Determinants of health,   Low 95% confidence interval,32.2
Northwest Territories,Determinants of health,   High 95% confidence interval,39.9
Northwest Territories,Determinants of health,"Physical activity, 2005",50.5
Northwest Territories,Determinants of health,   Low 95% confidence interval,45.4
Northwest Territories,Determinants of health,   High 95% confidence interval,55.6
Northwest Territories,Determinants of health,"Life stress, 2005",18.3
Northwest Territories,Determinants of health,   Low 95% confidence interval,15
Northwest Territories,Determinants of health,   High 95% confidence interval,21.7
Northwest Territories,Determinants of health,"Sense of community belonging, 2005",72.3
Northwest Territories,Determinants of health,   Low 95% confidence interval,67.8
Northwest Territories,Determinants of health,   High 95% confidence interval,76.8
Northwest Territories,Health system,"Mammography, 2005",
Northwest Territories,Health system,   Low 95% confidence interval,
Northwest Territories,Health system,   High 95% confidence interval,
Northwest Territories,Health system,"Influenza immunization, 2005",36.3
Northwest Territories,Health system,   Low 95% confidence interval,31.7
Northwest Territories,Health system,   High 95% confidence interval,40.9
Northwest Territories,Health system,"Has a regular medical doctor, 2005",48.8
Northwest Territories,Health system,   Low 95% confidence interval,40.6
Northwest Territories,Health system,   High 95% confidence interval,56.9
Nunavut,Population and Dwelling Counts,Population in 2001,26745
Nunavut,Population and Dwelling Counts, Population in 1996,24730
Nunavut,Population and Dwelling Counts, 1996 to 2001 population change (%),8.1
Nunavut,Population and Dwelling Counts, Total private dwellings,8177
Nunavut,Population and Dwelling Counts, Population density per square kilometre,0
Nunavut,Population and Dwelling Counts, Land area (square km),1925460.18
Nunavut,Age Characteristics of the Population,Total - All persons,26745
Nunavut,Age Characteristics of the Population,   Age 0-4,3355
Nunavut,Age Characteristics of the Population,   Age 5-14,6570
Nunavut,Age Characteristics of the Population,   Age 15-19,2520
Nunavut,Age Characteristics of the Population,   Age 20-24,2130
Nunavut,Age Characteristics of the Population,   Age 25-44,8025
Nunavut,Age Characteristics of the Population,   Age 45-54,2330
Nunavut,Age Characteristics of the Population,   Age 55-64,1215
Nunavut,Age Characteristics of the Population,   Age 65-74,430
Nunavut,Age Characteristics of the Population,   Age 75-84,135
Nunavut,Age Characteristics of the Population,   Age 85 and over,30
Nunavut,Age Characteristics of the Population, Median age of the population,22.1
Nunavut,Age Characteristics of the Population, % of the population ages 15 and over,62.9
Nunavut,Common-law Status,Total - Population 15 years and over,16820
Nunavut,Common-law Status,   Not in a common-law relationship,12900
Nunavut,Common-law Status,   In a common-law relationship,3915
Nunavut,Legal Marital Status,Total - Population 15 years and over,16820
Nunavut,Legal Marital Status,   Single,9750
Nunavut,Legal Marital Status,   Married,5720
Nunavut,Legal Marital Status,   Separated,375
Nunavut,Legal Marital Status,   Divorced,415
Nunavut,Legal Marital Status,   Widowed,560
Nunavut,Language(s) First Learned and Still Understood,Total - All persons,26670
Nunavut,Language(s) First Learned and Still Understood,   English only,6945
