Prov_Name,Topic,Characteristic,Total
British Columbia,Household and dwelling characteristics,   Movable dwelling,46960
British Columbia,Household and dwelling characteristics,   Other dwelling,731585
British Columbia,Household and dwelling characteristics,      Semi-detached house,52825
British Columbia,Household and dwelling characteristics,      Row house,130365
British Columbia,Household and dwelling characteristics,"      Apartment, duplex",184355
British Columbia,Household and dwelling characteristics,"      Apartment, building that has fewer than five storeys",361150
British Columbia,Household and dwelling characteristics,      Other single-attached house,2885
British Columbia,Household and dwelling characteristics,Total number of private households by household size,1764640
British Columbia,Household and dwelling characteristics,   1 person,498925
British Columbia,Household and dwelling characteristics,   2 persons,613270
British Columbia,Household and dwelling characteristics,   3 persons,264135
British Columbia,Household and dwelling characteristics,   4 persons,237725
British Columbia,Household and dwelling characteristics,   5 persons,91600
British Columbia,Household and dwelling characteristics,   6 or more persons,58985
British Columbia,Household and dwelling characteristics,Number of persons in private households,4324505
British Columbia,Household and dwelling characteristics,Average number of persons in private households,2.5
British Columbia,Detailed mother tongue,Detailed mother tongue - Total population excluding institutional residents,4356205
British Columbia,Detailed mother tongue,``Single responses`?4273930,
British Columbia,Detailed mother tongue,````English`?3062435,
British Columbia,Detailed mother tongue,````French`?57275,
British Columbia,Detailed mother tongue,````Non-official languages`?1154215,
British Columbia,Detailed mother tongue,`````?Selected Aboriginal languages,1210
British Columbia,Detailed mother tongue,````````Atikamekw```?0,
British Columbia,Detailed mother tongue,"```````?Cree, n.o.s.`?,955
British Columbia,Detailed mother tongue,```````?Dene`?70
British Columbia,Detailed mother tongue,````````Innu/Montagnais`?5
British Columbia,Detailed mother tongue,````````Inuktitut`?25
British Columbia,Detailed mother tongue,````````Mi'kmaq`?15
British Columbia,Detailed mother tongue,````````Ojibway`?140
British Columbia,Detailed mother tongue,```````?Oji-Cree`?0
British Columbia,Detailed mother tongue,```````?Stoney`?5
British Columbia,Detailed mother tongue,      Selected non-Aboriginal languages,1137420
British Columbia,Detailed mother tongue,""```````?African languages, n.i.e.`?,620
British Columbia,Detailed mother tongue,```````?Afrikaans`?2735
British Columbia,Detailed mother tongue,```````?Akan (Twi)`?455
British Columbia,Detailed mother tongue,```````?Albanian`?1335
British Columbia,Detailed mother tongue,```````?Amharic`?1255
British Columbia,Detailed mother tongue,```````?Arabic`?13050
British Columbia,Detailed mother tongue,```````?Armenian`?1105
British Columbia,Detailed mother tongue,""```````?Bantu languages, n.i.e.`?,530
British Columbia,Detailed mother tongue,```````?Bengali`?2410
British Columbia,Detailed mother tongue,```````?Berber languages (Kabyle)`?15
British Columbia,Detailed mother tongue,```````?Bisayan languages`?3870
British Columbia,Detailed mother tongue,```````?Bosnian`?1275
British Columbia,Detailed mother tongue,```````?Bulgarian`?1945
British Columbia,Detailed mother tongue,```````?Burmese`?945
British Columbia,Detailed mother tongue,```````?Cantonese`?133245
British Columbia,Detailed mother tongue,""```````?Chinese, n.o.s.`?,120040
British Columbia,Detailed mother tongue,```````?Creoles`?640
British Columbia,Detailed mother tongue,```````?Croatian`?7820
British Columbia,Detailed mother tongue,```````?Czech`?5610
British Columbia,Detailed mother tongue,```````?Danish`?5250
British Columbia,Detailed mother tongue,```````?Dutch`?23080
British Columbia,Detailed mother tongue,```````?Estonian`?820
British Columbia,Detailed mother tongue,```````?Finnish`?4090
British Columbia,Detailed mother tongue,```````?Flemish`?445
British Columbia,Detailed mother tongue,````````Fukien`?1920
British Columbia,Detailed mother tongue,```````?German`?73625
British Columbia,Detailed mother tongue,```````?Greek`?6250
British Columbia,Detailed mother tongue,```````?Gujarati`?6595
British Columbia,Detailed mother tongue,```````?Hakka`?1110
British Columbia,Detailed mother tongue,```````?Hebrew`?1755
British Columbia,Detailed mother tongue,```````?Hindi`?24640
British Columbia,Detailed mother tongue,```````?Hungarian`?9855
British Columbia,Detailed mother tongue,```````?Ilocano`?3755
British Columbia,Detailed mother tongue,""```````?Indo-Iranian languages, n.i.e.`?,475
British Columbia,Detailed mother tongue,```````?Italian`?24060
British Columbia,Detailed mother tongue,```````?Japanese`?19665
British Columbia,Detailed mother tongue,```````?Khmer (Cambodian)`?1465
British Columbia,Detailed mother tongue,```````?Korean`?48975
British Columbia,Detailed mother tongue,```````?Kurdish`?1415
British Columbia,Detailed mother tongue,```````?Lao`?1155
British Columbia,Detailed mother tongue,```````?Latvian`?615
British Columbia,Detailed mother tongue,```````?Lingala`?35
British Columbia,Detailed mother tongue,```````?Lithuanian`?435
British Columbia,Detailed mother tongue,```````?Macedonian`?275
British Columbia,Detailed mother tongue,```````?Malay`?3535
British Columbia,Detailed mother tongue,```````?Malayalam`?1460
British Columbia,Detailed mother tongue,```````?Maltese`?220
British Columbia,Detailed mother tongue,```````?Mandarin`?94055
British Columbia,Detailed mother tongue,```````?Marathi`?430
British Columbia,Detailed mother tongue,```````?Nepali`?805
British Columbia,Detailed mother tongue,""```````?Niger-Congo languages, n.i.e.`?,470
British Columbia,Detailed mother tongue,```````?Norwegian`?2370
British Columbia,Detailed mother tongue,```````?Oromo`?325
British Columbia,Detailed mother tongue,```````?Panjabi (Punjabi)`?182915
British Columbia,Detailed mother tongue,```````?Pashto`?900
British Columbia,Detailed mother tongue,```````?Persian (Farsi)`?36045
British Columbia,Detailed mother tongue,```````?Polish`?17460
British Columbia,Detailed mother tongue,```````?Portuguese`?14605
British Columbia,Detailed mother tongue,```````?Romanian`?8330
British Columbia,Detailed mother tongue,```````?Rundi (Kirundi)`?135
British Columbia,Detailed mother tongue,```````?Russian`?22650
British Columbia,Detailed mother tongue,```````?Rwanda (Kinyarwanda)`?80
British Columbia,Detailed mother tongue,""```````?Semitic languages, n.i.e.`?,690
British Columbia,Detailed mother tongue,```````?Serbian`?6655
British Columbia,Detailed mother tongue,```````?Serbo-Croatian`?1425
British Columbia,Detailed mother tongue,```````?Shanghainese`?1250
British Columbia,Detailed mother tongue,""```````?Sign languages, n.i.e.`?,645
British Columbia,Detailed mother tongue,```````?Sindhi`?1770
British Columbia,Detailed mother tongue,```````?Sinhala (Sinhalese)`?1405
British Columbia,Detailed mother tongue,""```````?Sino-Tibetan languages, n.i.e.`?,775
British Columbia,Detailed mother tongue,""```````?Slavic languages, n.i.e.`?,495
British Columbia,Detailed mother tongue,```````?Slovak`?3220
British Columbia,Detailed mother tongue,```````?Slovenian`?1225
British Columbia,Detailed mother tongue,```````?Somali`?975
British Columbia,Detailed mother tongue,```````?Spanish`?40795
British Columbia,Detailed mother tongue,```````?Swahili`?755
British Columbia,Detailed mother tongue,```````?Swedish`?2740
British Columbia,Detailed mother tongue,""```````?Tagalog (Pilipino, Filipino)`?,66120
British Columbia,Detailed mother tongue,```````?Taiwanese`?5675
British Columbia,Detailed mother tongue,```````?Tamil`?3135
British Columbia,Detailed mother tongue,```````?Telugu`?570
British Columbia,Detailed mother tongue,```````?Thai`?2410
British Columbia,Detailed mother tongue,```````?Tibetan languages`?200
British Columbia,Detailed mother tongue,```````?Tigrigna`?590
British Columbia,Detailed mother tongue,```````?Turkish`?2890
British Columbia,Detailed mother tongue,```````?Ukrainian`?9680
British Columbia,Detailed mother tongue,```````?Urdu`?8450
British Columbia,Detailed mother tongue,```````?Vietnamese`?25100
British Columbia,Detailed mother tongue,```````?Yiddish`?350
British Columbia,Detailed mother tongue,`````?Other languages,15585
British Columbia,Detailed mother tongue,``Multiple responses`````````?82280
British Columbia,Detailed mother tongue,````English and French`?8600
British Columbia,Detailed mother tongue,````English and non-official language`?68800
British Columbia,Detailed mother tongue,````French and non-official language`?3345
British Columbia,Detailed mother tongue,""````English, French and non-official language",1530
British Columbia,Knowledge of official languages,Knowledge of official languages - Total population excluding institutional residents,4356210
British Columbia,Knowledge of official languages,`?English only,3912950
British Columbia,Knowledge of official languages,`?French only,2045
British Columbia,Knowledge of official languages,`?English and French,296645
British Columbia,Knowledge of official languages,`?Neither English nor French,144555
British Columbia,First official language spoken,First official language spoken - Total population excluding institutional residents,4356205
British Columbia,First official language spoken,`?English,4143245
British Columbia,First official language spoken,`?French,53725
British Columbia,First official language spoken,`?English and French,16935
British Columbia,First official language spoken,`?Neither English nor French,142300
British Columbia,First official language spoken,Official language minority (number),62190
British Columbia,First official language spoken,Official language minority (percentage),1.4
British Columbia,Detailed language spoken most often at home,Detailed language spoken most often at home - Total population excluding institutional residents,4356205
British Columbia,Detailed language spoken most often at home,`?Single responses,4193385
British Columbia,Detailed language spoken most often at home,```?English,3506595
British Columbia,Detailed language spoken most often at home,```?French,16685
British Columbia,Detailed language spoken most often at home,```?Non-official languages,670100
British Columbia,Detailed language spoken most often at home,`````?Selected Aboriginal languages,175
British Columbia,Detailed language spoken most often at home,```````?Atikamekw``,0
British Columbia,Detailed language spoken most often at home,"```````?Cree, n.o.s.",135
British Columbia,Detailed language spoken most often at home,```````?Dene,15
British Columbia,Detailed language spoken most often at home,```````?Innu/Montagnais,0
British Columbia,Detailed language spoken most often at home,```````?Inuktitut,5
British Columbia,Detailed language spoken most often at home,```````?Mi'kmaq,0
British Columbia,Detailed language spoken most often at home,```````?Ojibway,15
British Columbia,Detailed language spoken most often at home,```````?Oji-Cree,0
British Columbia,Detailed language spoken most often at home,```````?Stoney,0
British Columbia,Detailed language spoken most often at home,`````?Selected non-Aboriginal languages,665750
British Columbia,Detailed language spoken most often at home,"```````?African languages, n.i.e.",190
British Columbia,Detailed language spoken most often at home,```````?Afrikaans,1385
British Columbia,Detailed language spoken most often at home,```````?Akan (Twi),120
British Columbia,Detailed language spoken most often at home,```````?Albanian,700
British Columbia,Detailed language spoken most often at home,```````?Amharic,555
British Columbia,Detailed language spoken most often at home,```````?Arabic,7640
British Columbia,Detailed language spoken most often at home,```````?Armenian,490
British Columbia,Detailed language spoken most often at home,"```````?Bantu languages, n.i.e.",115
British Columbia,Detailed language spoken most often at home,```````?Bengali,1465
British Columbia,Detailed language spoken most often at home,```````?Berber languages (Kabyle),0
British Columbia,Detailed language spoken most often at home,```````?Bisayan languages,1265
British Columbia,Detailed language spoken most often at home,```````?Bosnian,705
British Columbia,Detailed language spoken most often at home,```````?Bulgarian,1085
British Columbia,Detailed language spoken most often at home,```````?Burmese,585
British Columbia,Detailed language spoken most often at home,```````?Cantonese,103550
British Columbia,Detailed language spoken most often at home,"```````?Chinese, n.o.s.",81270
British Columbia,Detailed language spoken most often at home,```````?Creoles,315
British Columbia,Detailed language spoken most often at home,```````?Croatian,2540
British Columbia,Detailed language spoken most often at home,```````?Czech,1570
British Columbia,Detailed language spoken most often at home,```````?Danish,325
British Columbia,Detailed language spoken most often at home,```````?Dutch,2230
British Columbia,Detailed language spoken most often at home,```````?Estonian,110
British Columbia,Detailed language spoken most often at home,```````?Finnish,795
British Columbia,Detailed language spoken most often at home,```````?Flemish,50
British Columbia,Detailed language spoken most often at home,```````?Fukien,690
British Columbia,Detailed language spoken most often at home,```````?German,11555
British Columbia,Detailed language spoken most often at home,```````?Greek,2105
British Columbia,Detailed language spoken most often at home,```````?Gujarati,3045
British Columbia,Detailed language spoken most often at home,```````?Hakka,320
British Columbia,Detailed language spoken most often at home,```````?Hebrew,780
British Columbia,Detailed language spoken most often at home,```````?Hindi,12390
British Columbia,Detailed language spoken most often at home,```````?Hungarian,2560
British Columbia,Detailed language spoken most often at home,```````?Ilocano,1190
British Columbia,Detailed language spoken most often at home,"```````?Indo-Iranian languages, n.i.e.",180
British Columbia,Detailed language spoken most often at home,```````?Italian,6250
British Columbia,Detailed language spoken most often at home,```````?Japanese,9540
British Columbia,Detailed language spoken most often at home,```````?Khmer (Cambodian),750
British Columbia,Detailed language spoken most often at home,```````?Korean,38810
British Columbia,Detailed language spoken most often at home,```````?Kurdish,945
British Columbia,Detailed language spoken most often at home,```````?Lao,545
British Columbia,Detailed language spoken most often at home,```````?Latvian,105
British Columbia,Detailed language spoken most often at home,```````?Lingala,10
British Columbia,Detailed language spoken most often at home,```````?Lithuanian,65
British Columbia,Detailed language spoken most often at home,```````?Macedonian,140
British Columbia,Detailed language spoken most often at home,```````?Malay,1320
British Columbia,Detailed language spoken most often at home,```````?Malayalam,690
British Columbia,Detailed language spoken most often at home,```````?Maltese,15
British Columbia,Detailed language spoken most often at home,```````?Mandarin,78070
British Columbia,Detailed language spoken most often at home,```````?Marathi,230
British Columbia,Detailed language spoken most often at home,```````?Nepali,525
British Columbia,Detailed language spoken most often at home,"```````?Niger-Congo languages, n.i.e.",140
British Columbia,Detailed language spoken most often at home,```````?Norwegian,160
British Columbia,Detailed language spoken most often at home,```````?Oromo,175
British Columbia,Detailed language spoken most often at home,```````?Panjabi (Punjabi),137390
British Columbia,Detailed language spoken most often at home,```````?Pashto,565
British Columbia,Detailed language spoken most often at home,```````?Persian (Farsi),24750
British Columbia,Detailed language spoken most often at home,```````?Polish,6395
British Columbia,Detailed language spoken most often at home,```````?Portuguese,5195
British Columbia,Detailed language spoken most often at home,```````?Romanian,4155
British Columbia,Detailed language spoken most often at home,```````?Rundi (Kirundi),75
British Columbia,Detailed language spoken most often at home,```````?Russian,12205
British Columbia,Detailed language spoken most often at home,```````?Rwanda (Kinyarwanda),25
British Columbia,Detailed language spoken most often at home,"```````?Semitic languages, n.i.e.",465
British Columbia,Detailed language spoken most often at home,```````?Serbian,4020
British Columbia,Detailed language spoken most often at home,```````?Serbo-Croatian,615
British Columbia,Detailed language spoken most often at home,```````?Shanghainese,555
British Columbia,Detailed language spoken most often at home,"```````?Sign languages, n.i.e.",980
British Columbia,Detailed language spoken most often at home,```````?Sindhi,675
British Columbia,Detailed language spoken most often at home,```````?Sinhala (Sinhalese),595
British Columbia,Detailed language spoken most often at home,"```````?Sino-Tibetan languages, n.i.e.",620
British Columbia,Detailed language spoken most often at home,"```````?Slavic languages, n.i.e.",80
British Columbia,Detailed language spoken most often at home,```````?Slovak,1080
British Columbia,Detailed language spoken most often at home,```````?Slovenian,165
British Columbia,Detailed language spoken most often at home,```````?Somali,625
British Columbia,Detailed language spoken most often at home,```````?Spanish,20585
British Columbia,Detailed language spoken most often at home,```````?Swahili,250
British Columbia,Detailed language spoken most often at home,```````?Swedish,430
British Columbia,Detailed language spoken most often at home,"```````?Tagalog (Pilipino, Filipino)",29380
British Columbia,Detailed language spoken most often at home,```````?Taiwanese,2910
British Columbia,Detailed language spoken most often at home,```````?Tamil,1965
British Columbia,Detailed language spoken most often at home,```````?Telugu,290
British Columbia,Detailed language spoken most often at home,```````?Thai,845
British Columbia,Detailed language spoken most often at home,```````?Tibetan languages,100
British Columbia,Detailed language spoken most often at home,```````?Tigrigna,295
British Columbia,Detailed language spoken most often at home,```````?Turkish,1365
British Columbia,Detailed language spoken most often at home,```````?Ukrainian,1070
British Columbia,Detailed language spoken most often at home,```````?Urdu,5430
British Columbia,Detailed language spoken most often at home,```````?Vietnamese,17270
British Columbia,Detailed language spoken most often at home,```````?Yiddish,10
British Columbia,Detailed language spoken most often at home,`````?Other languages,4180
British Columbia,Detailed language spoken most often at home,`?Multiple responses````````,162820
British Columbia,Detailed language spoken most often at home,```?English and French,4700
British Columbia,Detailed language spoken most often at home,```?English and non-official language,155065
British Columbia,Detailed language spoken most often at home,```?French and non-official language,930
British Columbia,Detailed language spoken most often at home,"```?English, French and non-official language",2130
British Columbia,Detailed other language spoken regularly at home,Detailed other language spoken regularly at home - Total population excluding institutional residents,4356205
British Columbia,Detailed other language spoken regularly at home,``None,3740260
British Columbia,Detailed other language spoken regularly at home,`?Single responses`?604495,
British Columbia,Detailed other language spoken regularly at home,````English`?249765,
British Columbia,Detailed other language spoken regularly at home,````French`?38175,
British Columbia,Detailed other language spoken regularly at home,````Non-official languages`?316550,
British Columbia,Detailed other language spoken regularly at home,`````?Selected Aboriginal languages,845
British Columbia,Detailed other language spoken regularly at home,````````Atikamekw```?0,
